Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,
2025-11-27,1533.2220458984375,1556.2047119140625,3039.386962890625,1540.954739594805,1568.2489991897637,3081.4417653096157,1519.3227449478784,1548.8387449947777,3028.1463888655812,1530.8728564928056,1567.7513003642512,3081.4417653096157,7552252,9794643,2836233
2025-11-28,1527.055419921875,1560.285888671875,3040.2587890625,1535.179665000364,1574.0224254817672,3049.7551028737985,1524.0211050739736,1555.806599039324,3028.146204245518,1531.8516566735827,1560.7835875199362,3042.6813060258964,4453221,8959508,1616690
2025-12-01,1530.872802734375,1558.892333984375,3036.285888671875,1540.6609920101703,1570.2398922139623,3056.2475238822894,1523.042251313739,1556.403839701944,3025.433059554359,1529.4045743430058,1567.7513979315313,3040.646419381282,5341800,8920233,1747647
2025-12-02,1527.9364013671875,1539.1834716796875,3038.5146484375,1546.4361036663386,1560.2858537619331,3046.557452385492,1523.1401645511503,1534.9032130787248,3023.688796726563,1533.8093151456649,1553.9152843475838,3033.96036368288,6335969,11389150,2512003
2025-12-03,1545.261474609375,1531.718017578125,3081.441650390625,1552.406900951154,1545.2554018922647,3112.3528729457903,1521.182551618934,1525.9446623591427,3041.7123712503685,1522.1613705980963,1538.0884656023031,3042.6813780586676,12895312,6090883,3952112
2025-12-04,1563.7611083984375,1528.53271484375,3129.11669921875,1565.1314788059085,1553.3181423785347,3149.27208789607,1534.7880917871573,1510.6155558800758,3088.6121678196405,1534.7880917871573,1528.9308982335338,3095.00770730463,12609619,11867930,5025905
2025-12-05,1581.9671630859375,1533.5096435546875,3137.837890625,1597.2368345243183,1538.685784402705,3170.2028609083113,1566.1103436503722,1513.6016899280953,3122.527535293584,1575.8985332981872,1523.356635808528,3129.892081880524,10344725,10183266,5244013
2025-12-08,1576.681640625,1535.898681640625,3136.190673828125,1595.4749170068917,1543.861863398969,3158.8653395160463,1566.306063981828,1527.9354998822807,3109.1554773099156,1582.8481284293375,1532.1161217020071,3142.489218360763,7550413,11301491,2544725
2025-12-09,1565.1314697265625,1522.3612060546875,3108.86474609375,1572.8641631737528,1535.4008911036892,3133.4774256277456,1548.883099378693,1513.1039592099478,3082.604565643986,1567.2848235795727,1533.211064854301,3129.8921475722495,6957599,11503971,2734893
2025-12-10,1551.2322998046875,1529.8267822265625,3090.356689453125,1573.9408513587562,1540.3779737710465,3125.0471830165943,1549.2746619298632,1524.3520947592017,3079.6008550466445,1573.9408513587562,1526.9401045329791,3125.0471830165943,5116140,7991629,1386849
2025-12-11,1564.1527099609375,1537.889404296875,3092.972900390625,1573.3536321517727,1542.8663926602953,3108.9615135733166,1547.023378030827,1516.9860531705099,3055.3756234989633,1564.1527099609375,1529.826707449835,3105.6669848803986,5159319,4706197,1914362
2025-12-12,1564.348388671875,1549.3365478515625,3120.6865234375,1567.8722324584342,1552.62140892391,3123.1090405337873,1549.0788370408115,1538.9843872841,3086.9650381423917,1567.4806809838458,1543.6628294631555,3098.5931202045713,4633912,5106655,1146554
2025-12-15,1572.766357421875,1549.037841796875,3130.0859375,1576.6816332735752,1551.4268205626304,3137.8379924435076,1551.4280562362142,1539.3825327747268,3098.2057061744017,1551.4280562362142,1544.060853330096,3111.578048266741,4190558,5774543,1562190
2025-12-16,1559.1607666015625,1535.201904296875,3105.763916015625,1569.0468143358012,1544.5585453663573,3120.202023295087,1552.0153403019585,1531.7180123854912,3092.197820262168,1566.1103574156468,1537.8894294536826,3120.202023295087,5499258,11731856,1734623
2025-12-17,1568.0679931640625,1537.292236328125,3118.0703125,1572.8642300238714,1542.8664391614582,3136.5782015286727,1552.4068896118622,1532.2157323461342,3101.306446555184,1553.5814245843821,1542.8664391614582,3101.306446555184,4817628,7116649,1376350
2025-12-18,1592.3427734375,1537.292236328125,3179.117919921875,1595.4749463972676,1544.3595357154854,3185.9009682967376,1572.6684162407605,1528.1345045583196,3121.171259347543,1576.3879761796316,1528.1345045583196,3127.9543077224057,6577293,6580829,2307422
2025-12-19,1603.9906005859375,1557.8968505859375,3180.280517578125,1619.847539612933,1566.9549449740825,3215.067769256,1595.2792073285575,1543.8617679066683,3177.179742937931,1615.0513027562847,1547.2461442463334,3196.753634213965,13149023,13937275,3902511
2025-12-22,1653.8125,1568.1495361328125,3221.850830078125,1657.3362243784013,1570.2398469681211,3225.436344736965,1628.7547583833573,1558.0960438231807,3189.0015919916527,1628.7547583833573,1566.2582562309594,3207.4127224224762,23098923,10184852,2632816
2025-12-23,1632.9637451171875,1563.4710693359375,3207.41259765625,1643.4370603643276,1573.6241984599117,3217.005670614833,1621.3157754082474,1560.8830596994947,3191.423985009323,1643.4370603643276,1573.6241984599117,3217.005670614833,6593060,7506564,2365420
2025-12-24,1628.16748046875,1551.0286865234375,3216.1337890625,1632.2784723030877,1568.448146711295,3223.98283930865,1617.4983299175808,1546.4498812900458,3193.943626455098,1625.8182910699556,1565.4619535362338,3201.695681385047,4271167,8815745,1367708
2025-12-26,1621.0220947265625,1552.0240478515625,3178.342529296875,1633.453167508233,1553.8158123179846,3217.102804044398,1616.7152673020842,1547.1466963201515,3170.3967202884214,1628.167521100225,1547.5447581940155,3210.4167512800273,2006491,2311495,1176664
2025-12-29,1609.863525390625,1538.4866943359375,3150.7255859375,1637.6620082639456,1550.9291658570105,3186.094333865139,1602.4245250544589,1536.495898892566,3142.392032892103,1622.8818655924697,1547.7439417510202,3178.342279524835,4062817,5972105,2079473
2025-12-30,1587.2528076171875,1532.71337890625,3146.17138671875,1612.9957941560388,1546.449793829553,3166.229780553915,1582.554548282334,1530.7225835687998,3139.097589626445,1612.1148331917736,1539.8801935176687,3149.2721612242462,9395937,8815884,2807593
2025-12-31,1581.1842041015625,1563.172607421875,3106.82958984375,1594.1045668429529,1569.7422080874378,3145.3961082329884,1575.1154547350545,1533.9078900841737,3099.3682847144837,1586.6655664923117,1533.9078900841737,3139.582067367493,6538656,5771830,3362634
2026-01-01,1595.2791748046875,1568.3485107421875,3127.37255859375,1604.8715288376811,1585.1707553042595,3133.865093634826,1579.9116455766828,1563.8692213237453,3099.0776063813255,1581.184158007412,1566.457230908256,3115.35696849259,3658165,6408128,1255735
2026-01-02,1605.6546630859375,1584.9718017578125,3149.950439453125,1608.6889779975038,1587.2611435561273,3153.4389586535176,1593.0278744696911,1570.9365970213464,3119.717473820805,1601.2499777187402,1572.7283614795997,3133.7680727866077,2524526,6602230,1184324
2026-01-05,1572.374755859375,1570.8370361328125,3116.4228515625,1602.3265912739637,1604.3820104615531,3146.3650669323792,1549.568226955718,1568.049995566515,3092.1006863508537,1602.3265912739637,1585.6684856930358,3140.066522757738,5917885,8704973,2341703
2026-01-06,1578.0518798828125,1500.6614990234375,3154.892578125,1585.5888575673962,1561.77894010158,3162.063134250383,1565.1315174017209,1489.4135782872731,3105.666982384277,1566.2081943610224,1561.77894010158,3110.512016678168,4466729,27417125,2912325
2026-01-07,1604.2843017578125,1497.277099609375,3193.458984375,1607.2207586859843,1513.004431115157,3198.3040184958663,1580.7926463324388,1491.1056827700695,3123.3027483604965,1580.7926463324388,1503.0504545946628,3142.3921354819236,4508079,11199340,1989442
2026-01-08,1579.128662109375,1463.831787109375,3104.600830078125,1609.472049603195,1496.9785780764303,3185.028395467413,1574.5281413468902,1462.040144211037,3083.3796755266676,1604.186403368615,1493.0965028672745,3185.028395467413,3942131,16518684,4159336
2026-01-09,1579.91162109375,1468.51025390625,3108.380126953125,1596.747378487979,1473.0890589574892,3129.6012816982266,1572.9620305433675,1458.2576091430024,3092.1007650495476,1575.898487352098,1458.2576091430024,3092.1007650495476,6816681,8335311,1938673
2026-01-12,1562.09716796875,1476.373779296875,3139.19482421875,1579.1286413969012,1478.4642116159973,3151.2104150586442,1558.867017677559,1444.322022844729,3075.9186268106855,1575.996349102621,1468.5102348906719,3103.7290773163704,6985362,8883745,2228342
2026-01-13,1565.1314697265625,1446.11376953125,3166.71435546875,1583.7290294043642,1478.9618923221497,3178.3424375573745,1552.7983751003353,1438.050951275772,3110.9964621274244,1583.7290294043642,1478.165525590484,3144.42719813222,8080618,13499760,5645341
2026-01-14,1565.91455078125,1452.086181640625,3093.554443359375,1582.7501883551427,1460.2483939989072,3158.9624073145064,1549.5682031809922,1433.5716876182923,3084.348878061986,1554.3644397699236,1437.3542473990606,3158.9624073145064,7557157,8321764,3539511
2026-01-15,1565.91455078125,1452.086181640625,3093.554443359375,1565.91455078125,1452.086181640625,3093.554443359375,1565.91455078125,1452.086181640625,3093.554443359375,1565.91455078125,1452.086181640625,3093.554443359375,0,0,0
2026-01-16,1654.00830078125,1451.1903076171875,3163.8017578125,1658.119292555676,1473.1885721290346,3178.7983689605644,1618.3792672921977,1448.4031454989463,3128.579389024886,1628.461030733189,1452.0861898343726,3176.3318131508636,19335957,17167161,4293470
2026-01-19,1645.59033203125,1407.0941162109375,3121.278564453125,1649.309891747184,1443.9238298491432,3176.9239686725823,1631.201741600405,1396.8415931572963,3109.9324074221513,1649.309891747184,1443.9238298491432,3145.3520534559602,5104958,20392765,3387562
2026-01-20,1623.7628173828125,1387.5843505859375,3060.798583984375,1644.6115898062917,1409.4830993039366,3117.7266457653604,1617.889903547792,1383.6027599099377,3049.7484617692403,1637.5641409981627,1404.207443054835,3109.4391143226594,6406503,13189498,4499273
2026-01-21,1619.358154296875,1398.1356201171875,3080.826904296875,1621.9030597634667,1406.3974698374059,3096.5141025881594,1596.6494821313709,1366.681076311502,3040.769942385441,1616.0301458476063,1383.105138772638,3058.5291438659533,6224582,17352720,2015150
2026-01-22,1628.265380859375,1396.0452880859375,3108.2548828125,1635.8022392467942,1412.9670491536458,3117.7265535020897,1618.7708845027832,1388.5798052619484,3080.5309399469356,1630.712428320841,1403.610286379211,3107.8603302315137,6228892,15721693,2269827
2026-01-23,1635.4107666015625,1379.720703125,3120.193115234375,1640.2068839190629,1400.5245389866304,3151.7650297600667,1626.9928279555104,1374.6441992470054,3109.8335807806325,1631.8869227568262,1395.348519642108,3147.621264153488,5869137,9837802,2068857
2026-01-27,1647.05859375,1374.146484375,3115.75341796875,1653.6167523834592,1385.195374217857,3132.5259981161435,1625.9161283991023,1361.7040134914885,3088.127991843631,1650.0930280724322,1373.6487855396595,3132.5259981161435,10673087,26302396,4279874
2026-01-28,1631.2017822265625,1390.2718505859375,3157.290283203125,1653.029492632909,1403.4111724845945,3162.3219126707263,1615.05126953125,1378.526231208921,3128.184923835551,1644.4158380681818,1378.6257466723232,3133.5125881835056,8588664,11121657,2751234
2026-01-29,1624.35009765625,1384.59814453125,3102.335205078125,1631.2018305177105,1396.4434009824272,3157.2902623909354,1607.318623503672,1377.6303609139109,3083.786897692938,1622.8818691859371,1396.4434009824272,3157.2902623909354,4749582,20846683,2457641
2026-01-30,1606.241943359375,1388.9779052734375,3082.109375,1619.9454090553113,1391.5659148620384,3098.980713054142,1583.8269648597889,1372.1556606847782,3050.636219281569,1619.9454090553113,1376.236766748553,3098.980713054142,9207926,11239835,3022068
2026-02-02,1594.8875732421875,1384.0009765625,3127.1982421875,1626.7970461591942,1386.4894707948447,3155.218220087344,1583.7290136495644,1329.35361891851,3092.074390792288,1626.7970461591942,1333.8329085367304,3155.218220087344,6784887,15711165,2636272
2026-02-03,1620.9241943359375,1430.4859619140625,3182.153076171875,1691.3991593070652,1482.6448239290096,3305.1848335937134,1617.9877374621406,1423.6176937150067,3143.674804974814,1690.616056346825,1467.1166446366906,3305.1848335937134,8805868,25456171,4366060
2026-02-04,1503.2701416015625,1450.095458984375,2958.979248046875,1551.3301265638145,1457.2622740237098,3078.2617963038065,1478.1144237257668,1433.6713964697635,2946.0543986420407,1540.66097646391,1437.3543194605445,3078.2617963038065,28828622,8333387,10852595
2026-02-05,1488.00048828125,1436.757080078125,2951.480712890625,1518.1481590925844,1454.7737543419996,2989.1696378838233,1483.5958031001303,1432.8750047042822,2932.5376122480607,1501.5082372972433,1450.2944646433757,2950.000779389259,10628127,11763658,3521545
2026-02-06,1475.177978515625,1444.123046875,2902.248291015625,1492.6988611765453,1446.113842295832,2945.0676030314735,1448.6520095352703,1426.9026178813986,2876.990663463912,1489.86026239605,1434.865799564727,2936.7800719556926,13900866,8277304,4687389
2026-02-09,1465.4876708984375,1454.873291015625,2908.760009765625,1495.6353420798034,1459.153549837875,2937.174782066686,1461.376679139494,1446.3128948796364,2898.2031986297916,1489.8602864300617,1451.2898835062008,2919.5143380742375,8294615,5775864,2380318
2026-02-10,1466.0750732421875,1451.7874755859375,2944.673095703125,1483.7916723660803,1464.2299462371711,2971.3118985519286,1459.4190565785855,1445.5164217743147,2904.1228216834434,1468.2284271414342,1464.2299462371711,2910.3385905230825,8657000,10259630,3547763
2026-02-11,1440.7236328125,1461.9405517578125,2870.873779296875,1474.003477029586,1463.234617369774,2957.893822910036,1437.885033967625,1446.91007080626,2865.348597754142,1469.4029562852068,1452.882456999606,2940.134620504305,7934411,7106877,3363513
2026-02-12,1356.64306640625,1442.231689453125,2713.31005859375,1405.2903204885395,1466.2207486838624,2841.472197833708,1351.259562174479,1438.8473131178025,2703.3450771056805,1398.6344233110094,1463.2345557130195,2831.4086986412967,26048896,11135399,10612156
2026-02-13,1340.1009521484375,1413.0665283203125,2656.1845703125,1348.1273389393946,1444.0233720001163,2676.706362809734,1254.3564391221673,1409.7817888672503,2550.4187054416375,1266.493817560756,1438.8473526451965,2550.4187054416375,45785709,10755693,11168735
2026-02-16,1336.6751708984375,1430.4859619140625,2670.39208984375,1346.854912154694,1432.9744560797708,2683.4154564010123,1309.953484521095,1402.8139796964888,2635.2682386101537,1344.6035807140283,1413.564201587246,2663.880286127823,14621891,5896514,2918730
2026-02-17,1361.73291015625,1416.450927734375,2681.04736328125,1400.6899531531467,1425.2104761017015,2723.0775699498763,1338.0455387563604,1412.0711535507119,2659.144396219614,1340.9819956812096,1424.5136248062843,2679.666188399951,25347684,10731630,4209118
2026-02-18,1344.603515625,1434.666748046875,2658.848388671875,1371.3253201935424,1435.4629932986807,2693.478928386682,1316.805153615715,1412.6683617554224,2621.751534036431,1361.4392729027982,1420.4325123887006,2693.478928386682,20241373,5521096,2950820
2026-02-19,1341.471435546875,1403.0130615234375,2642.075927734375,1372.3042339560152,1436.3588845536149,2711.9288391622777,1334.326009074035,1393.5567833507007,2630.9272877397234,1355.6643110050506,1436.3588845536149,2671.7733571903564,14574228,11884664,3238849
2026-02-20,1324.5377197265625,1412.8675537109375,2650.264892578125,1336.0878308198503,1420.8307355027325,2666.4456435463158,1309.8554358713993,1399.6287153786739,2612.0826560359187,1330.4106332686276,1403.013091941889,2631.3217917460984,12633552,8177670,2293482
2026-02-23,1299.3822021484375,1421.4278564453125,2640.497314453125,1323.3632672728343,1428.2961245911818,2667.8267040377664,1290.0834217940796,1411.772547760535,2624.612599044486,1323.3632672728343,1418.4416634695872,2650.0675026055624,12887826,7758856,4699596
2026-02-24,1248.4835205078125,1422.2242431640625,2539.269775390625,1275.988307999553,1426.7035326906043,2612.0825495938816,1237.3249610296912,1408.4877066792656,2527.035755172012,1273.4434027288626,1418.7403513100855,2605.669504618486,27839061,12529409,7798833
2026-02-25,1262.7742919921875,1392.063720703125,2594.126220703125,1295.564726518415,1433.8704252219175,2618.6930211303556,1258.9568742250233,1387.0867320699354,2560.2850255621997,1258.9568742250233,1428.395737725409,2561.2716479227247,16669618,10728792,3621285
2026-02-26,1261.7955322265625,1400.3255615234375,2612.27978515625,1286.168148899459,1406.397463315574,2635.26813265383,1259.054910753846,1385.4941111892442,2599.749730266882,1277.848187510079,1392.0637118415314,2614.549064594777,11493914,16683858,3464267
2026-02-27,1272.5625,1387.48486328125,2602.11767578125,1306.723305439908,1403.9089251530934,2652.6329325338243,1266.7874442662774,1381.711508080472,2590.969035984877,1298.207628321947,1391.5659695052796,2645.726576120342,23141724,12031440,5083717
2026-03-02,1261.5997314453125,1351.75,2578.537353515625,1271.290062662244,1372.2551671563263,2588.6996112720262,1246.0364867011174,1335.3259388807069,2545.7815416803182,1263.6552272829085,1369.1694587628867,2557.324974292137,9700361,23728722,3374385
2026-03-04,1279.7078857421875,1338.8099365234375,2553.181396484375,1289.104523520103,1346.5740873609554,2599.7499237945026,1264.6340504084835,1300.9848230751916,2545.880246481027,1264.6340504084835,1323.8789706886037,2589.8837001747893,15154950,32495007,3446434
2026-03-05,1278.141845703125,1383.005615234375,2544.3017578125,1292.0410271405913,1392.5614090361375,2574.5910157046947,1262.7743163409898,1346.8726294272453,2512.335049229941,1292.0410271405913,1346.8726294272453,2565.2181034037962,10362147,25957532,2960636
2026-03-06,1280.686767578125,1398.334716796875,2523.385498046875,1299.0884925711757,1417.7449716586152,2584.161292192951,1275.4011212294208,1383.9014503612218,2519.4390085227947,1275.4011212294208,1390.0728674061675,2537.5927639837228,8724291,19311971,3998643
2026-03-09,1287.14697265625,1417.4462890625,2493.589111328125,1290.0834296280893,1422.8214608086796,2525.7530947438377,1255.3353554613236,1363.6948146177142,2471.4888680989507,1262.676497890922,1368.6718029922313,2496.1544256648085,10068514,24870822,3653428
2026-03-10,1268.1578369140625,1402.3162841796875,2479.480712890625,1293.0198627132945,1424.9117626543534,2511.1511456572443,1256.9014187299574,1394.1539503917586,2456.7883989435327,1292.0410437407636,1424.015880450879,2507.007379980955,9600171,18071259,4323710
2026-03-11,1249.2667236328125,1383.8017578125,2431.92529296875,1271.975276386956,1427.4002232775151,2487.2749022159755,1244.3726286871142,1377.2321576556008,2427.1896984686477,1260.7188580118502,1418.34212900751,2474.547570466413,7868891,21848087,2720664
2026-03-12,1238.9891357421875,1385.7926025390625,2409.726318359375,1251.5179472285731,1404.4066120742223,2439.818299872899,1231.3542997621664,1374.7437125844203,2403.412031703097,1245.5471752363726,1383.6027762448114,2426.8936916820116,7599940,20939959,2752075
2026-03-13,1221.8597412109375,1374.3455810546875,2378.253173828125,1242.7085131232232,1394.3531723993444,2413.179508655849,1216.280401513626,1372.0562392077015,2364.9337721078678,1224.5025045780033,1378.8248707870416,2404.398666093815,7366098,17265090,2466488
2026-03-16,1223.3280029296875,1388.6793212890625,2376.970458984375,1227.7326883178384,1390.8692691567512,2392.5591399058967,1198.2701415781937,1357.224777946389,2334.4471812699776,1213.931245180508,1373.6488401657623,2377.759805019881,12314450,22837802,3807907
2026-03-17,1206.785888671875,1391.167724609375,2359.70458984375,1218.6295738865974,1399.429573667814,2387.6260500920594,1189.3628638376754,1381.8109624429321,2328.428710007132,1218.6295738865974,1392.5613056143347,2387.6260500920594,11223276,19007744,2993367
2026-03-18,1240.261474609375,1401.6195068359375,2408.14794921875,1263.459555545422,1406.3974645008152,2449.684606821956,1208.7435520363658,1390.7696473738063,2377.759931791064,1211.7778669014497,1390.7696473738063,2377.759931791064,12365381,9559327,3082388
2026-03-19,1194.9422607421875,1378.4267578125,2324.482177734375,1228.4178221249233,1409.1844489610974,2391.5724952581177,1189.3629208552388,1369.7667250791762,2318.7597201236085,1217.846529327881,1381.6119817895922,2384.6661390424383,9156461,16498373,2757060
2026-03-20,1229.2987060546875,1407.8905029296875,2358.619384765625,1238.0102183433878,1423.4186824363833,2375.5892402804725,1203.1641691885866,1389.6746767818195,2332.5724113216993,1215.6930991638783,1391.5659566755692,2354.0808258010857,27299975,22994918,4206320
2026-03-23,1230.1796875,1401.3209228515625,2351.910400390625,1234.3885372371806,1409.0849519631759,2374.602714385491,1201.4023868626336,1384.598192981382,2316.589272171523,1211.9735596886824,1393.5567722314413,2333.3618520807718,12420293,18979554,3860515
2026-03-24,1251.224365234375,1405.302490234375,2366.709716796875,1269.5282325903943,1415.8536813182018,2402.819949907421,1224.5025589595862,1400.1263494042955,2347.2733048784753,1242.1213008151199,1413.4647025895886,2371.9388633725343,13613495,18620893,3420182
2026-03-25,1252.00732421875,1406.596435546875,2345.595947265625,1263.263742406015,1423.9163794589117,2389.204849113034,1230.4733068170258,1401.9181150601291,2338.097761710688,1243.100095463166,1413.464703831985,2368.781573169959,10824030,19041331,5843778
2026-03-27,1242.806396484375,1341.8956298828125,2357.830078125,1267.3748481809973,1398.235116023098,2389.69802736586,1236.444073189259,1338.809921280448,2353.0942427947716,1257.9780904958054,1394.552193095842,2371.7413083689694,13092541,23266517,4979411
2026-03-30,1224.1109619140625,1337.7149658203125,2327.34326171875,1238.6953882487069,1358.7178325566667,2365.9202902405636,1216.6719617488286,1327.960019957529,2314.8132066050703,1223.5236944376795,1328.855902170806,2343.3267357786763,14108486,24393861,6804756
2026-04-01,1248.6793212890625,1362.8984375,2375.98388671875,1275.4011271577126,1378.028554948465,2438.9304406017563,1242.610691424955,1356.6275051009459,2365.8216283746565,1262.6764804554484,1377.8294025098971,2396.5056797013217,8137156,14404619,4132661
2026-04-02,1273.247802734375,1344.2845458984375,2417.915283203125,1277.7503462365091,1351.9490593116357,2436.858383664294,1233.116223742555,1321.8880984473344,2343.91860884341,1233.3119397486187,1350.7546307176451,2354.080866963729,12873492,21280051,5378361
2026-04-06,1278.5333251953125,1298.6953125,2440.804931640625,1292.041075138383,1352.7454554606609,2448.7966690134326,1271.4858762157266,1284.0630151171836,2415.4487854587173,1273.8350657038357,1352.7454554606609,2440.903690225315,10208682,29274881,2572417
2026-04-07,1311.0301513671875,1298.5958251953125,2505.823486328125,1316.609371698259,1302.2788696189978,2509.868493428073,1266.1023367797188,1285.058440671965,2415.251506653692,1274.4222980187042,1289.040031502862,2428.0775971710527,15355792,28388922,4516550
2026-04-08,1317.68603515625,1341.5970458984375,2524.9638671875,1347.7358488962445,1344.3840865060406,2545.781695099603,1302.8080347694565,1320.0963587364665,2506.119524847839,1320.4267760360608,1342.7914745147666,2537.592681428627,16030133,21817543,4769337
2026-04-09,1303.395263671875,1323.87890625,2554.365234375,1309.170319257509,1343.7868597274437,2570.1511917909907,1286.1680743957882,1320.195983460075,2497.2398973257214,1301.7313192842819,1339.8052690319548,2519.8334525275204,14894607,20725390,5628261
2026-04-10,1265.12353515625,1343.9859619140625,2490.53076171875,1290.9643801968148,1346.0763943468285,2531.4755878535475,1256.1184483091881,1325.3720730291864,2467.641172150841,1290.0834192154255,1330.8467605257397,2531.4755878535475,19233369,19364461,10480239
2026-04-13,1249.756103515625,1309.0474853515625,2439.5224609375,1261.6976471062894,1321.4899565481755,2471.390169384871,1238.8911174058185,1303.970981405046,2436.9571465386753,1245.0577246851824,1315.1193869938081,2456.5908344868626,10366082,28753269,3739587
2026-04-15,1277.6524658203125,1337.9140625,2520.72119140625,1294.4881045276459,1340.8007402141902,2524.7664391435346,1272.9540869097948,1328.059600686701,2460.0439205944767,1278.631284802942,1330.8467629297493,2468.430210056267,12098912,15313779,5261384
2026-04-16,1291.2579345703125,1337.1177978515625,2542.427001953125,1302.808046184627,1347.5694738488123,2559.298340252972,1281.2740288923192,1323.8789596516422,2523.779936147688,1294.0965334739733,1345.7777093601655,2537.5926488552986,18527029,30211012,3905403
2026-04-17,1290.7685546875,1358.7178955078125,2546.965576171875,1300.165312581974,1362.1022720767137,2554.365243737743,1278.4354593069281,1333.832952366644,2521.707947863873,1285.1893342368037,1333.832952366644,2535.6194192375438,12064048,13869105,2718206
2026-04-20,1284.7977294921875,1357.0257568359375,2545.091064453125,1296.8372503675125,1366.6810660920328,2559.2983296867455,1280.3930442184933,1346.5740808024586,2526.937069016173,1292.0410136169874,1356.9261198573818,2552.490731944509,7172300,13614733,2288558
2026-04-21,1285.385009765625,1347.07177734375,2575.57763671875,1296.9351212811175,1363.4958396538184,2579.0308149330826,1271.7795218169556,1343.8864317482064,2525.7532081976633,1282.2528368892558,1352.7454957201878,2525.7532081976633,10057440,27293629,2719959
2026-04-22,1241.729736328125,1355.8311767578125,2504.540771484375,1270.2133447995752,1359.7132520720183,2545.485597963241,1229.2987830540255,1342.8910067161314,2470.107748698972,1267.5705813427946,1344.085556855853,2545.485597963241,20088378,9525953,5232045
2026-04-23,1214.32275390625,1337.21728515625,2488.064208984375,1238.891085420282,1349.261572940554,2525.2598221872495,1200.0320212693207,1334.529638479888,2482.637786236952,1227.438951608261,1339.8052948565,2495.167841496993,14792854,16385079,2509050
2026-04-24,1130.144287109375,1321.6890869140625,2364.8349609375,1197.9764852174349,1339.7057606040942,2471.4889309127534,1127.7950978335834,1318.9019248091768,2356.8434646078067,1174.5826894228176,1333.8328899956957,2454.7163513416886,42078914,11744802,5107719
2026-04-27,1145.5118408203125,1359.51416015625,2414.85693359375,1154.9084786451926,1365.2873936261717,2426.1043319099444,1130.04645394258,1304.9663202853897,2364.8349883004043,1130.1443119385692,1306.9571155871217,2364.8349883004043,19579883,24673098,5853425
2026-04-28,1127.697265625,1382.5078125,2411.99560546875,1144.6308809119316,1388.7787447541255,2453.7297789552113,1125.4460537763027,1350.75460334444,2394.9269906770533,1138.0727223885278,1351.7500009887617,2411.3050180002156,12720276,41027699,4508363
2026-04-29,1142.7711181640625,1418.83984375,2441.59423828125,1153.2444330805374,1427.2012083655534,2454.6176048964962,1132.2978032475876,1384.896807968084,2414.8569175928637,1133.961747660014,1385.5935377241706,2418.211337173827,8303109,30542143,2835961
2026-04-30,1156.768310546875,1424.215087890625,2440.804931640625,1164.5988623339997,1430.386505071105,2457.6762701500647,1135.0384576467616,1386.6885214286783,2405.3852856787867,1142.7711514334947,1402.5153692729207,2445.8368019678887,12205669,30957881,3970446
2026-05-01,1156.768310546875,1424.215087890625,2440.804931640625,1156.768310546875,1424.215087890625,2440.804931640625,1156.768310546875,1424.215087890625,2440.804931640625,1156.768310546875,1424.215087890625,2440.804931640625,0,0,0
2026-05-04,1143.652099609375,1456.3663330078125,2398.77490234375,1169.6886601132755,1460.6465916696056,2464.8785979918853,1140.5198072387318,1426.8030702776819,2392.559133533261,1169.6886601132755,1426.8030702776819,2460.6360738276094,7735811,24035700,2632358
2026-05-05,1153.1466064453125,1456.864013671875,2394.828369140625,1160.0961972461241,1466.6189594959255,2427.485422911908,1135.5278649580357,1443.3266295857375,2379.9302759850466,1144.728787187228,1453.280606341501,2397.4922011892513,8164108,23543341,3385720
2026-05-06,1142.4774169921875,1431.2823486328125,2402.81982421875,1166.2627649868193,1466.519450812893,2437.9436740268407,1139.443102180398,1420.9301884572374,2374.306536440952,1161.8580797644604,1456.2668061036345,2409.2328690917466,9856963,14221786,3147628
2026-05-07,1138.07275390625,1429.590087890625,2369.274658203125,1150.5038263553197,1442.828925531327,2407.0623398832377,1134.6468875555572,1423.717338832762,2365.9202387848723,1148.1546369607545,1432.1782190445704,2405.582406456141,12013987,19816903,5829594
2026-05-08,1154.2232666015625,1428.5947265625,2362.368408203125,1158.4322359116547,1436.1598462687914,2374.7999458983372,1134.2554554613432,1410.9762359236815,2343.326789953136,1136.4088093734103,1419.4371163507371,2365.920344937355,7582770,8663105,3792199
2026-05-11,1152.0699462890625,1381.81103515625,2360.888427734375,1161.8581361470833,1421.427912122738,2382.6928771212197,1147.2737093616843,1375.6396180347506,2339.2814955090735,1151.0911273032605,1413.4647305422184,2339.2814955090735,7336288,15261787,1975188
2026-05-12,1116.1473388671875,1357.722412109375,2269.52734375,1137.3876630949442,1387.0866431630602,2343.2279819983573,1099.2137225952,1354.0394893602804,2252.4587296430527,1137.3876630949442,1385.593546668805,2343.2279819983573,16891948,24357500,6347884
2026-05-13,1099.3115234375,1352.54638671875,2242.395263671875,1118.398492694932,1366.0837705701026,2278.308219875756,1097.2560275682617,1346.1758174038478,2238.6460506699204,1112.5255790772605,1355.1343963286624,2275.1510766173806,6664111,13797989,3171843
